signal_idx,signal_name,direction,entry_bar,exit_bar,entry_time,exit_time,entry_price,exit_price,pnl,pnl_per_lot,lots,exit_type,tiers,be_nudged,initial_risk,tid,plan_depth,exec_depth
193,S_194_AT_Lookb+Micro_Am+Body_Siz,SHORT,7025,7038,2026.01.26 22:59,2026.01.26 23:12,49401.1,49273.6420126,124.5,124.5,1.0,LF,12,True,94.413324,1,4,4
198,S_199_AT_Score+Volume_R+Volume,SHORT,7025,7038,2026.01.26 22:59,2026.01.26 23:12,49401.1,49273.6420126,124.5,124.5,1.0,LF,12,True,94.413324,2,4,4
222,S_223_D2D_Dyna+Micro_IB+Micro_Wi,SHORT,7025,7038,2026.01.26 22:59,2026.01.26 23:12,49401.1,49273.6420126,124.5,124.5,1.0,LF,12,True,94.413324,3,4,4
295,S_296_Volume_R+VWAP_Sig+RangeOsc,SHORT,7025,7038,2026.01.26 22:59,2026.01.26 23:12,49401.1,49273.6420126,124.5,124.5,1.0,LF,12,True,94.413324,4,4,4
209,S_210_Bar_Rang+AT_Score+AT_Slope,SHORT,7031,7038,2026.01.26 23:05,2026.01.26 23:12,49304.68,49274.1226564,27.6,27.6,1.0,BE,2,True,150.0,5,4,4
214,S_215_D2D_ATR+AT_Score+RangeOsc,SHORT,7031,7038,2026.01.26 23:05,2026.01.26 23:12,49304.68,49274.1226564,27.6,27.6,1.0,BE,2,True,150.0,6,4,4
240,S_241_Micro_Ba+Micro_Hu+Session_,SHORT,7031,7038,2026.01.26 23:05,2026.01.26 23:12,49304.68,49274.1226564,27.6,27.6,1.0,BE,2,True,150.0,7,4,4
253,S_254_Micro_HL+Micro_Hu+Session_,SHORT,7031,7038,2026.01.26 23:05,2026.01.26 23:12,49304.68,49274.1226564,27.6,27.6,1.0,BE,2,True,150.0,8,4,4
209,S_210_Bar_Rang+AT_Score+AT_Slope,SHORT,7038,7042,2026.01.26 23:12,2026.01.26 23:16,49280.18,49262.952594200004,14.2,14.2,1.0,BE,1,True,57.424686,9,3,3
214,S_215_D2D_ATR+AT_Score+RangeOsc,SHORT,7038,7042,2026.01.26 23:12,2026.01.26 23:16,49280.18,49262.952594200004,14.2,14.2,1.0,BE,1,True,57.424686,10,3,3
255,S_256_Micro_Hu+Micro_La+Micro_Ra,SHORT,7038,7042,2026.01.26 23:12,2026.01.26 23:16,49280.18,49262.952594200004,14.2,14.2,1.0,BE,1,True,57.424686,11,3,3
115,L_116_Micro_Vo+AT_Regim+OR_Low_S,LONG,8001,8002,2026.01.27 16:30,2026.01.27 16:31,49107.5,48957.5,-153.0,-153.0,1.0,SL,0,False,150.0,12,4,4
132,L_133_OBV_Macd+Volume_R+AT_Regim,LONG,8001,8002,2026.01.27 16:30,2026.01.27 16:31,49107.5,48957.5,-153.0,-153.0,1.0,SL,0,False,150.0,13,4,4
133,L_134_OBV_Velo+DailyOpe+D2D_Sign,LONG,8001,8002,2026.01.27 16:30,2026.01.27 16:31,49107.5,48957.5,-153.0,-153.0,1.0,SL,0,False,150.0,14,4,4
180,L_181_Upper_Wi+D2D_Sign+PoC_Side,LONG,8001,8002,2026.01.27 16:30,2026.01.27 16:31,49107.5,48957.5,-153.0,-153.0,1.0,SL,0,False,150.0,15,4,4
51,L_52_Bars_Sin+Micro_Pr+OR_Low_S,LONG,8002,8004,2026.01.27 16:31,2026.01.27 16:33,48958.5,49003.5,42.0,42.0,1.0,BE,1,True,150.0,16,19,19
52,L_53_Bars_Sin+MultiDay+VWAP_Sig,LONG,8002,8004,2026.01.27 16:31,2026.01.27 16:33,48958.5,49003.5,42.0,42.0,1.0,BE,1,True,150.0,17,19,19
53,L_54_Bars_Sin+PrevDay_+OR_Low_S,LONG,8002,8004,2026.01.27 16:31,2026.01.27 16:33,48958.5,49003.5,42.0,42.0,1.0,BE,1,True,150.0,18,19,19
68,L_69_EMA_Osci+Micro_HL+AT_Regim,LONG,8002,8004,2026.01.27 16:31,2026.01.27 16:33,48958.5,49003.5,42.0,42.0,1.0,BE,1,True,150.0,19,19,19
71,L_72_KAMA_Dis+Micro_Wi+ADX_Risi,LONG,8002,8004,2026.01.27 16:31,2026.01.27 16:33,48958.5,49003.5,42.0,42.0,1.0,BE,1,True,150.0,20,19,19
72,L_73_KAMA_Dis+Micro_Wi+Harmonic,LONG,8002,8004,2026.01.27 16:31,2026.01.27 16:33,48958.5,49003.5,42.0,42.0,1.0,BE,1,True,150.0,21,19,19
74,L_75_KAMA_Dis+Micro_Wi+OR_High_,LONG,8002,8004,2026.01.27 16:31,2026.01.27 16:33,48958.5,49003.5,42.0,42.0,1.0,BE,1,True,150.0,22,19,19
75,L_76_KAMA_Dis+Micro_Wi+PrevDay_,LONG,8002,8004,2026.01.27 16:31,2026.01.27 16:33,48958.5,49003.5,42.0,42.0,1.0,BE,1,True,150.0,23,19,19
76,L_77_KAMA_Dis+Micro_Wi+Volume,LONG,8002,8004,2026.01.27 16:31,2026.01.27 16:33,48958.5,49003.5,42.0,42.0,1.0,BE,1,True,150.0,24,19,19
77,L_78_KAMA_Dis+Upper_Wi+RangeOsc,LONG,8002,8004,2026.01.27 16:31,2026.01.27 16:33,48958.5,49003.5,42.0,42.0,1.0,BE,1,True,150.0,25,19,19
78,L_79_KAMA_Dis+VWAP_Dis+DailyOpe,LONG,8002,8004,2026.01.27 16:31,2026.01.27 16:33,48958.5,49003.5,42.0,42.0,1.0,BE,1,True,150.0,26,19,19
79,L_80_KAMA_Dis+VWAP_Dis+OR_High_,LONG,8002,8004,2026.01.27 16:31,2026.01.27 16:33,48958.5,49003.5,42.0,42.0,1.0,BE,1,True,150.0,27,19,19
80,L_81_Micro_Am+AT_Regim+OR_Low_S,LONG,8002,8004,2026.01.27 16:31,2026.01.27 16:33,48958.5,49003.5,42.0,42.0,1.0,BE,1,True,150.0,28,19,19
84,L_85_Micro_En+Micro_HL+OR_Low_S,LONG,8002,8004,2026.01.27 16:31,2026.01.27 16:33,48958.5,49003.5,42.0,42.0,1.0,BE,1,True,150.0,29,19,19
115,L_116_Micro_Vo+AT_Regim+OR_Low_S,LONG,8002,8004,2026.01.27 16:31,2026.01.27 16:33,48958.5,49003.5,42.0,42.0,1.0,BE,1,True,150.0,30,19,19
121,L_122_Momentum+Micro_Vo+Volume,LONG,8002,8004,2026.01.27 16:31,2026.01.27 16:33,48958.5,49003.5,42.0,42.0,1.0,BE,1,True,150.0,31,19,19
127,L_128_OBV_Macd+Micro_Or+Micro_Wi,LONG,8002,8004,2026.01.27 16:31,2026.01.27 16:33,48958.5,49003.5,42.0,42.0,1.0,BE,1,True,150.0,32,19,19
132,L_133_OBV_Macd+Volume_R+AT_Regim,LONG,8002,8004,2026.01.27 16:31,2026.01.27 16:33,48958.5,49003.5,42.0,42.0,1.0,BE,1,True,150.0,33,19,19
134,L_135_OBV_Velo+Micro_Fr+OR_Low_S,LONG,8002,8004,2026.01.27 16:31,2026.01.27 16:33,48958.5,49003.5,42.0,42.0,1.0,BE,1,True,150.0,34,19,19
51,L_52_Bars_Sin+Micro_Pr+OR_Low_S,LONG,8004,8007,2026.01.27 16:33,2026.01.27 16:36,49022.5,49067.5,42.0,42.0,1.0,BE,1,True,150.0,35,17,17
52,L_53_Bars_Sin+MultiDay+VWAP_Sig,LONG,8004,8007,2026.01.27 16:33,2026.01.27 16:36,49022.5,49067.5,42.0,42.0,1.0,BE,1,True,150.0,36,17,17
53,L_54_Bars_Sin+PrevDay_+OR_Low_S,LONG,8004,8007,2026.01.27 16:33,2026.01.27 16:36,49022.5,49067.5,42.0,42.0,1.0,BE,1,True,150.0,37,17,17
56,L_57_Bars_Sin+Volume_A+MultiDay,LONG,8004,8007,2026.01.27 16:33,2026.01.27 16:36,49022.5,49067.5,42.0,42.0,1.0,BE,1,True,150.0,38,17,17
57,L_58_Bars_Sin+Volume_A+Session_,LONG,8004,8007,2026.01.27 16:33,2026.01.27 16:36,49022.5,49067.5,42.0,42.0,1.0,BE,1,True,150.0,39,17,17
71,L_72_KAMA_Dis+Micro_Wi+ADX_Risi,LONG,8004,8007,2026.01.27 16:33,2026.01.27 16:36,49022.5,49067.5,42.0,42.0,1.0,BE,1,True,150.0,40,17,17
72,L_73_KAMA_Dis+Micro_Wi+Harmonic,LONG,8004,8007,2026.01.27 16:33,2026.01.27 16:36,49022.5,49067.5,42.0,42.0,1.0,BE,1,True,150.0,41,17,17
74,L_75_KAMA_Dis+Micro_Wi+OR_High_,LONG,8004,8007,2026.01.27 16:33,2026.01.27 16:36,49022.5,49067.5,42.0,42.0,1.0,BE,1,True,150.0,42,17,17
75,L_76_KAMA_Dis+Micro_Wi+PrevDay_,LONG,8004,8007,2026.01.27 16:33,2026.01.27 16:36,49022.5,49067.5,42.0,42.0,1.0,BE,1,True,150.0,43,17,17
76,L_77_KAMA_Dis+Micro_Wi+Volume,LONG,8004,8007,2026.01.27 16:33,2026.01.27 16:36,49022.5,49067.5,42.0,42.0,1.0,BE,1,True,150.0,44,17,17
77,L_78_KAMA_Dis+Upper_Wi+RangeOsc,LONG,8004,8007,2026.01.27 16:33,2026.01.27 16:36,49022.5,49067.5,42.0,42.0,1.0,BE,1,True,150.0,45,17,17
78,L_79_KAMA_Dis+VWAP_Dis+DailyOpe,LONG,8004,8007,2026.01.27 16:33,2026.01.27 16:36,49022.5,49067.5,42.0,42.0,1.0,BE,1,True,150.0,46,17,17
79,L_80_KAMA_Dis+VWAP_Dis+OR_High_,LONG,8004,8007,2026.01.27 16:33,2026.01.27 16:36,49022.5,49067.5,42.0,42.0,1.0,BE,1,True,150.0,47,17,17
80,L_81_Micro_Am+AT_Regim+OR_Low_S,LONG,8004,8007,2026.01.27 16:33,2026.01.27 16:36,49022.5,49067.5,42.0,42.0,1.0,BE,1,True,150.0,48,17,17
115,L_116_Micro_Vo+AT_Regim+OR_Low_S,LONG,8004,8007,2026.01.27 16:33,2026.01.27 16:36,49022.5,49067.5,42.0,42.0,1.0,BE,1,True,150.0,49,17,17
126,L_127_OBV_Macd+Micro_Mi+Micro_Ro,LONG,8004,8007,2026.01.27 16:33,2026.01.27 16:36,49022.5,49067.5,42.0,42.0,1.0,BE,1,True,150.0,50,17,17
132,L_133_OBV_Macd+Volume_R+AT_Regim,LONG,8004,8007,2026.01.27 16:33,2026.01.27 16:36,49022.5,49067.5,42.0,42.0,1.0,BE,1,True,150.0,51,17,17
51,L_52_Bars_Sin+Micro_Pr+OR_Low_S,LONG,8007,8015,2026.01.27 16:36,2026.01.27 16:44,49039.5,49071.4981224,29.0,29.0,1.0,BE,1,True,106.660408,52,5,5
52,L_53_Bars_Sin+MultiDay+VWAP_Sig,LONG,8007,8015,2026.01.27 16:36,2026.01.27 16:44,49039.5,49071.4981224,29.0,29.0,1.0,BE,1,True,106.660408,53,5,5
56,L_57_Bars_Sin+Volume_A+MultiDay,LONG,8007,8015,2026.01.27 16:36,2026.01.27 16:44,49039.5,49071.4981224,29.0,29.0,1.0,BE,1,True,106.660408,54,5,5
57,L_58_Bars_Sin+Volume_A+Session_,LONG,8007,8015,2026.01.27 16:36,2026.01.27 16:44,49039.5,49071.4981224,29.0,29.0,1.0,BE,1,True,106.660408,55,5,5
115,L_116_Micro_Vo+AT_Regim+OR_Low_S,LONG,8007,8015,2026.01.27 16:36,2026.01.27 16:44,49039.5,49071.4981224,29.0,29.0,1.0,BE,1,True,106.660408,56,5,5
72,L_73_KAMA_Dis+Micro_Wi+Harmonic,LONG,8009,8017,2026.01.27 16:38,2026.01.27 16:46,49003.5,49030.7525628,24.3,24.3,1.0,LF,3,True,90.841876,57,7,7
73,L_74_KAMA_Dis+Micro_Wi+Lower_Wi,LONG,8009,8017,2026.01.27 16:38,2026.01.27 16:46,49003.5,49030.7525628,24.3,24.3,1.0,LF,3,True,90.841876,58,7,7
74,L_75_KAMA_Dis+Micro_Wi+OR_High_,LONG,8009,8017,2026.01.27 16:38,2026.01.27 16:46,49003.5,49030.7525628,24.3,24.3,1.0,LF,3,True,90.841876,59,7,7
75,L_76_KAMA_Dis+Micro_Wi+PrevDay_,LONG,8009,8017,2026.01.27 16:38,2026.01.27 16:46,49003.5,49030.7525628,24.3,24.3,1.0,LF,3,True,90.841876,60,7,7
76,L_77_KAMA_Dis+Micro_Wi+Volume,LONG,8009,8017,2026.01.27 16:38,2026.01.27 16:46,49003.5,49030.7525628,24.3,24.3,1.0,LF,3,True,90.841876,61,7,7
80,L_81_Micro_Am+AT_Regim+OR_Low_S,LONG,8009,8017,2026.01.27 16:38,2026.01.27 16:46,49003.5,49030.7525628,24.3,24.3,1.0,LF,3,True,90.841876,62,7,7
121,L_122_Momentum+Micro_Vo+Volume,LONG,8009,8017,2026.01.27 16:38,2026.01.27 16:46,49003.5,49030.7525628,24.3,24.3,1.0,LF,3,True,90.841876,63,7,7
53,L_54_Bars_Sin+PrevDay_+OR_Low_S,LONG,8010,8018,2026.01.27 16:39,2026.01.27 16:47,48964.5,49017.2988216,49.8,49.8,1.0,LF,4,True,87.998036,64,5,5
68,L_69_EMA_Osci+Micro_HL+AT_Regim,LONG,8010,8018,2026.01.27 16:39,2026.01.27 16:47,48964.5,49017.2988216,49.8,49.8,1.0,LF,4,True,87.998036,65,5,5
77,L_78_KAMA_Dis+Upper_Wi+RangeOsc,LONG,8010,8018,2026.01.27 16:39,2026.01.27 16:47,48964.5,49017.2988216,49.8,49.8,1.0,LF,4,True,87.998036,66,5,5
84,L_85_Micro_En+Micro_HL+OR_Low_S,LONG,8010,8018,2026.01.27 16:39,2026.01.27 16:47,48964.5,49017.2988216,49.8,49.8,1.0,LF,4,True,87.998036,67,5,5
116,L_117_Micro_Wi+Lower_Wi+AT_Regim,LONG,8010,8018,2026.01.27 16:39,2026.01.27 16:47,48964.5,49017.2988216,49.8,49.8,1.0,LF,4,True,87.998036,68,5,5
8,L_9_AT_Score+Micro_Mi+OR_High_,LONG,8018,8020,2026.01.27 16:47,2026.01.27 16:49,49008.5,49024.3226666,25.6,12.8,2.0,BE,1,True,52.742222,75,3,3
77,L_78_KAMA_Dis+Upper_Wi+RangeOsc,LONG,8018,8020,2026.01.27 16:47,2026.01.27 16:49,49008.5,49024.3226666,25.6,12.8,2.0,BE,1,True,52.742222,76,3,3
99,L_100_Micro_Mi+AT_Regim+OR_Low_S,LONG,8018,8020,2026.01.27 16:47,2026.01.27 16:49,49008.5,49024.3226666,25.6,12.8,2.0,BE,1,True,52.742222,77,3,3
9,L_10_AT_Score+Micro_Vo+Round_50,LONG,8015,8025,2026.01.27 16:44,2026.01.27 16:54,49048.5,49071.7067556,40.4,20.2,2.0,BE,2,True,77.355852,69,6,6
51,L_52_Bars_Sin+Micro_Pr+OR_Low_S,LONG,8015,8025,2026.01.27 16:44,2026.01.27 16:54,49048.5,49071.7067556,40.4,20.2,2.0,BE,2,True,77.355852,70,6,6
52,L_53_Bars_Sin+MultiDay+VWAP_Sig,LONG,8015,8025,2026.01.27 16:44,2026.01.27 16:54,49048.5,49071.7067556,40.4,20.2,2.0,BE,2,True,77.355852,71,6,6
56,L_57_Bars_Sin+Volume_A+MultiDay,LONG,8015,8025,2026.01.27 16:44,2026.01.27 16:54,49048.5,49071.7067556,40.4,20.2,2.0,BE,2,True,77.355852,72,6,6
57,L_58_Bars_Sin+Volume_A+Session_,LONG,8015,8025,2026.01.27 16:44,2026.01.27 16:54,49048.5,49071.7067556,40.4,20.2,2.0,BE,2,True,77.355852,73,6,6
66,L_67_Dist_To_+Micro_Vo+Round_10,LONG,8015,8025,2026.01.27 16:44,2026.01.27 16:54,49048.5,49071.7067556,40.4,20.2,2.0,BE,2,True,77.355852,74,6,6
9,L_10_AT_Score+Micro_Vo+Round_50,LONG,8076,8100,2026.01.27 17:45,2026.01.27 18:09,48969.5,49010.1440306,37.6,37.6,1.0,LF,6,True,90.320068,78,3,3
51,L_52_Bars_Sin+Micro_Pr+OR_Low_S,LONG,8076,8100,2026.01.27 17:45,2026.01.27 18:09,48969.5,49010.1440306,37.6,37.6,1.0,LF,6,True,90.320068,79,3,3
66,L_67_Dist_To_+Micro_Vo+Round_10,LONG,8076,8100,2026.01.27 17:45,2026.01.27 18:09,48969.5,49010.1440306,37.6,37.6,1.0,LF,6,True,90.320068,80,3,3
50,L_51_Bars_Sin+Micro_CS+Upper_Wi,LONG,8856,8889,2026.01.28 08:00,2026.01.28 08:33,49030.51,49049.1165388,15.6,15.6,1.0,BE,1,True,124.043592,81,4,4
52,L_53_Bars_Sin+MultiDay+VWAP_Sig,LONG,8856,8889,2026.01.28 08:00,2026.01.28 08:33,49030.51,49049.1165388,15.6,15.6,1.0,BE,1,True,124.043592,82,4,4
91,L_92_Micro_IB+VWAP_Sig+Volume,LONG,8856,8889,2026.01.28 08:00,2026.01.28 08:33,49030.51,49049.1165388,15.6,15.6,1.0,BE,1,True,124.043592,83,4,4
113,L_114_Micro_Re+VWAP_Sig+Volume,LONG,8856,8889,2026.01.28 08:00,2026.01.28 08:33,49030.51,49049.1165388,15.6,15.6,1.0,BE,1,True,124.043592,84,4,4
89,L_90_Micro_HL+VWAP_Sig+OR_Posit,LONG,9368,9370,2026.01.28 16:32,2026.01.28 16:34,49018.3,49063.3,42.0,42.0,1.0,BE,1,True,150.0,85,4,4
91,L_92_Micro_IB+VWAP_Sig+Volume,LONG,9368,9370,2026.01.28 16:32,2026.01.28 16:34,49018.3,49063.3,42.0,42.0,1.0,BE,1,True,150.0,86,4,4
102,L_103_Micro_Mo+VWAP_Sig+Volume,LONG,9368,9370,2026.01.28 16:32,2026.01.28 16:34,49018.3,49063.3,42.0,42.0,1.0,BE,1,True,150.0,87,4,4
107,L_108_Micro_Or+Session_+ADX_Valu,LONG,9368,9370,2026.01.28 16:32,2026.01.28 16:34,49018.3,49063.3,42.0,42.0,1.0,BE,1,True,150.0,88,4,4
89,L_90_Micro_HL+VWAP_Sig+OR_Posit,LONG,9373,9380,2026.01.28 16:37,2026.01.28 16:44,49062.8,48996.043628,-69.8,-69.8,1.0,SL,0,False,66.756372,89,3,3
183,L_184_Volume_A+Micro_HL+VWAP_Sig,LONG,9373,9380,2026.01.28 16:37,2026.01.28 16:44,49062.8,48996.043628,-69.8,-69.8,1.0,SL,0,False,66.756372,90,3,3
184,L_185_Volume_A+Micro_Or+VWAP_Sig,LONG,9373,9380,2026.01.28 16:37,2026.01.28 16:44,49062.8,48996.043628,-69.8,-69.8,1.0,SL,0,False,66.756372,91,3,3
44,L_45_AT_Slope+Session_+Volume,LONG,9379,9381,2026.01.28 16:43,2026.01.28 16:45,49008.8,49024.540583600006,12.7,12.7,1.0,BE,1,True,52.468612,97,6,6
66,L_67_Dist_To_+Micro_Vo+Round_10,LONG,9379,9381,2026.01.28 16:43,2026.01.28 16:45,49008.8,49024.540583600006,12.7,12.7,1.0,BE,1,True,52.468612,98,6,6
91,L_92_Micro_IB+VWAP_Sig+Volume,LONG,9379,9381,2026.01.28 16:43,2026.01.28 16:45,49008.8,49024.540583600006,12.7,12.7,1.0,BE,1,True,52.468612,99,6,6
102,L_103_Micro_Mo+VWAP_Sig+Volume,LONG,9379,9381,2026.01.28 16:43,2026.01.28 16:45,49008.8,49024.540583600006,12.7,12.7,1.0,BE,1,True,52.468612,100,6,6
146,L_147_Session_+OR_Posit+DailyOpe,LONG,9379,9381,2026.01.28 16:43,2026.01.28 16:45,49008.8,49024.540583600006,12.7,12.7,1.0,BE,1,True,52.468612,101,6,6
147,L_148_Session_+OR_Posit+OR_High_,LONG,9379,9381,2026.01.28 16:43,2026.01.28 16:45,49008.8,49024.540583600006,12.7,12.7,1.0,BE,1,True,52.468612,102,6,6
46,L_47_Bar_Rang+Micro_La+RangeOsc,LONG,9377,9382,2026.01.28 16:41,2026.01.28 16:46,49018.8,49038.172816800005,16.4,16.4,1.0,BE,1,True,129.152112,92,5,5
112,L_113_Micro_Re+Session_+OR_Low_S,LONG,9377,9382,2026.01.28 16:41,2026.01.28 16:46,49018.8,49038.172816800005,16.4,16.4,1.0,BE,1,True,129.152112,93,5,5
113,L_114_Micro_Re+VWAP_Sig+Volume,LONG,9377,9382,2026.01.28 16:41,2026.01.28 16:46,49018.8,49038.172816800005,16.4,16.4,1.0,BE,1,True,129.152112,94,5,5
163,L_164_Slope_EM+Micro_Re+Session_,LONG,9377,9382,2026.01.28 16:41,2026.01.28 16:46,49018.8,49038.172816800005,16.4,16.4,1.0,BE,1,True,129.152112,95,5,5
186,L_187_Volume_A+Micro_Re+VWAP_Sig,LONG,9377,9382,2026.01.28 16:41,2026.01.28 16:46,49018.8,49038.172816800005,16.4,16.4,1.0,BE,1,True,129.152112,96,5,5
31,L_32_AT_Slope+Micro_Ra+RangeOsc,LONG,9380,9382,2026.01.28 16:44,2026.01.28 16:46,49014.3,49035.869322000006,18.6,18.6,1.0,BE,1,True,71.89774,103,3,3
89,L_90_Micro_HL+VWAP_Sig+OR_Posit,LONG,9380,9382,2026.01.28 16:44,2026.01.28 16:46,49014.3,49035.869322000006,18.6,18.6,1.0,BE,1,True,71.89774,104,3,3
183,L_184_Volume_A+Micro_HL+VWAP_Sig,LONG,9380,9382,2026.01.28 16:44,2026.01.28 16:46,49014.3,49035.869322000006,18.6,18.6,1.0,BE,1,True,71.89774,105,3,3
44,L_45_AT_Slope+Session_+Volume,LONG,9381,9383,2026.01.28 16:45,2026.01.28 16:47,49022.8,49044.479963800004,18.7,18.7,1.0,BE,1,True,144.533092,106,8,8
66,L_67_Dist_To_+Micro_Vo+Round_10,LONG,9381,9383,2026.01.28 16:45,2026.01.28 16:47,49022.8,49044.479963800004,18.7,18.7,1.0,BE,1,True,144.533092,107,8,8
69,L_70_Efficien+Micro_Ra+RangeOsc,LONG,9381,9383,2026.01.28 16:45,2026.01.28 16:47,49022.8,49044.479963800004,18.7,18.7,1.0,BE,1,True,144.533092,108,8,8
92,L_93_Micro_La+Micro_Ro+RangeOsc,LONG,9381,9383,2026.01.28 16:45,2026.01.28 16:47,49022.8,49044.479963800004,18.7,18.7,1.0,BE,1,True,144.533092,109,8,8
166,L_167_Slope_EM+Micro_HL+Micro_Or,LONG,9381,9383,2026.01.28 16:45,2026.01.28 16:47,49022.8,49044.479963800004,18.7,18.7,1.0,BE,1,True,144.533092,110,8,8
167,L_168_Slope_EM+Micro_HL+Micro_Re,LONG,9381,9383,2026.01.28 16:45,2026.01.28 16:47,49022.8,49044.479963800004,18.7,18.7,1.0,BE,1,True,144.533092,111,8,8
175,L_176_Slope_EM+Micro_Re+Round_10,LONG,9381,9383,2026.01.28 16:45,2026.01.28 16:47,49022.8,49044.479963800004,18.7,18.7,1.0,BE,1,True,144.533092,112,8,8
184,L_185_Volume_A+Micro_Or+VWAP_Sig,LONG,9381,9383,2026.01.28 16:45,2026.01.28 16:47,49022.8,49044.479963800004,18.7,18.7,1.0,BE,1,True,144.533092,113,8,8
44,L_45_AT_Slope+Session_+Volume,LONG,9383,9386,2026.01.28 16:47,2026.01.28 16:50,49019.8,49041.6900646,18.9,18.9,1.0,BE,1,True,72.966882,114,3,3
66,L_67_Dist_To_+Micro_Vo+Round_10,LONG,9383,9386,2026.01.28 16:47,2026.01.28 16:50,49019.8,49041.6900646,18.9,18.9,1.0,BE,1,True,72.966882,115,3,3
184,L_185_Volume_A+Micro_Or+VWAP_Sig,LONG,9383,9386,2026.01.28 16:47,2026.01.28 16:50,49019.8,49041.6900646,18.9,18.9,1.0,BE,1,True,72.966882,116,3,3
33,L_34_AT_Slope+Micro_Ro+RangeOsc,LONG,9387,9389,2026.01.28 16:51,2026.01.28 16:53,48980.3,48998.1855884,14.9,14.9,1.0,BE,1,True,59.618628,125,10,10
68,L_69_EMA_Osci+Micro_HL+AT_Regim,LONG,9387,9389,2026.01.28 16:51,2026.01.28 16:53,48980.3,48998.1855884,14.9,14.9,1.0,BE,1,True,59.618628,126,10,10
72,L_73_KAMA_Dis+Micro_Wi+Harmonic,LONG,9387,9389,2026.01.28 16:51,2026.01.28 16:53,48980.3,48998.1855884,14.9,14.9,1.0,BE,1,True,59.618628,127,10,10
73,L_74_KAMA_Dis+Micro_Wi+Lower_Wi,LONG,9387,9389,2026.01.28 16:51,2026.01.28 16:53,48980.3,48998.1855884,14.9,14.9,1.0,BE,1,True,59.618628,128,10,10
74,L_75_KAMA_Dis+Micro_Wi+OR_High_,LONG,9387,9389,2026.01.28 16:51,2026.01.28 16:53,48980.3,48998.1855884,14.9,14.9,1.0,BE,1,True,59.618628,129,10,10
75,L_76_KAMA_Dis+Micro_Wi+PrevDay_,LONG,9387,9389,2026.01.28 16:51,2026.01.28 16:53,48980.3,48998.1855884,14.9,14.9,1.0,BE,1,True,59.618628,130,10,10
76,L_77_KAMA_Dis+Micro_Wi+Volume,LONG,9387,9389,2026.01.28 16:51,2026.01.28 16:53,48980.3,48998.1855884,14.9,14.9,1.0,BE,1,True,59.618628,131,10,10
78,L_79_KAMA_Dis+VWAP_Dis+DailyOpe,LONG,9387,9389,2026.01.28 16:51,2026.01.28 16:53,48980.3,48998.1855884,14.9,14.9,1.0,BE,1,True,59.618628,132,10,10
79,L_80_KAMA_Dis+VWAP_Dis+OR_High_,LONG,9387,9389,2026.01.28 16:51,2026.01.28 16:53,48980.3,48998.1855884,14.9,14.9,1.0,BE,1,True,59.618628,133,10,10
164,L_165_Slope_EM+Lower_Wi+RangeOsc,LONG,9387,9389,2026.01.28 16:51,2026.01.28 16:53,48980.3,48998.1855884,14.9,14.9,1.0,BE,1,True,59.618628,134,10,10
71,L_72_KAMA_Dis+Micro_Wi+ADX_Risi,LONG,9389,9391,2026.01.28 16:53,2026.01.28 16:55,48986.8,49002.3045634,12.5,12.5,1.0,BE,1,True,51.681878,138,8,8
72,L_73_KAMA_Dis+Micro_Wi+Harmonic,LONG,9389,9391,2026.01.28 16:53,2026.01.28 16:55,48986.8,49002.3045634,12.5,12.5,1.0,BE,1,True,51.681878,139,8,8
74,L_75_KAMA_Dis+Micro_Wi+OR_High_,LONG,9389,9391,2026.01.28 16:53,2026.01.28 16:55,48986.8,49002.3045634,12.5,12.5,1.0,BE,1,True,51.681878,140,8,8
75,L_76_KAMA_Dis+Micro_Wi+PrevDay_,LONG,9389,9391,2026.01.28 16:53,2026.01.28 16:55,48986.8,49002.3045634,12.5,12.5,1.0,BE,1,True,51.681878,141,8,8
76,L_77_KAMA_Dis+Micro_Wi+Volume,LONG,9389,9391,2026.01.28 16:53,2026.01.28 16:55,48986.8,49002.3045634,12.5,12.5,1.0,BE,1,True,51.681878,142,8,8
77,L_78_KAMA_Dis+Upper_Wi+RangeOsc,LONG,9389,9391,2026.01.28 16:53,2026.01.28 16:55,48986.8,49002.3045634,12.5,12.5,1.0,BE,1,True,51.681878,143,8,8
78,L_79_KAMA_Dis+VWAP_Dis+DailyOpe,LONG,9389,9391,2026.01.28 16:53,2026.01.28 16:55,48986.8,49002.3045634,12.5,12.5,1.0,BE,1,True,51.681878,144,8,8
79,L_80_KAMA_Dis+VWAP_Dis+OR_High_,LONG,9389,9391,2026.01.28 16:53,2026.01.28 16:55,48986.8,49002.3045634,12.5,12.5,1.0,BE,1,True,51.681878,145,8,8
44,L_45_AT_Slope+Session_+Volume,LONG,9386,9393,2026.01.28 16:50,2026.01.28 16:57,48991.8,49010.8608678,16.1,16.1,1.0,BE,1,True,63.536226,121,4,4
66,L_67_Dist_To_+Micro_Vo+Round_10,LONG,9386,9393,2026.01.28 16:50,2026.01.28 16:57,48991.8,49010.8608678,16.1,16.1,1.0,BE,1,True,63.536226,122,4,4
183,L_184_Volume_A+Micro_HL+VWAP_Sig,LONG,9386,9393,2026.01.28 16:50,2026.01.28 16:57,48991.8,49010.8608678,16.1,16.1,1.0,BE,1,True,63.536226,123,4,4
