direction,condition,location,turn,in_book_side,n_297A,rate_297A,n_Ai297,rate_Ai297,rate_untraded_hm,lift_297A,lift_Ai297,lift_973,p_297A_vs_untraded,p_297A_vs_Ai297,BY_297A_vs_untraded,BY_297A_vs_Ai297
LONG,KAMA_Dist:lo,False,False,True,47,0.13505747126436782,27,0.1067193675889328,0.02513823878388969,5.3725908336475,4.32282709485678,4.935300989786985,1.3641908503318764e-21,0.3167883109112668,True,False
LONG,KAMA_Dist_ATR:hi,False,False,False,110,0.3160919540229885,19,0.07509881422924901,0.35077345599031173,0.9011284879883239,0.21852632568841512,0.617179968455054,0.3594139911125053,1.2876982703058948e-13,False,True
LONG,KAMA_Dist_ATR:lo,False,False,False,4,0.011494252873563218,4,0.015810276679841896,0.003845003070704716,2.9894001804936243,4.687078522084037,3.650515795790828,0.029554758633723876,0.7264306520602983,False,False
LONG,KAMA_Slope:hi,False,False,False,174,0.5,63,0.2490118577075099,0.5493114166065334,0.9102304901813926,0.4575298736195463,0.7206795191039386,0.090949277409385,5.193535048782447e-10,False,True
LONG,KAMA_Slope:lo,False,False,False,29,0.08333333333333333,11,0.043478260869565216,0.018882774945192096,4.413193165475477,2.4299654895268135,3.6042468671142074,1.0880226163494982e-11,0.06739155038723618,True,False
LONG,Lower_Wick:hi,False,False,True,144,0.41379310344827586,88,0.34782608695652173,0.4159545355892268,0.9948036817584183,0.8249464996876399,0.9227375806565628,0.43670782567242106,0.1073864911062948,False,False
LONG,Lower_Wick:lo,False,False,True,56,0.16091954022988506,41,0.16205533596837945,0.10866692621460809,1.4808511277118708,1.5299779272218983,1.501225838825706,0.01866850367669047,1.0,False,False
LONG,Micro_Amihud:hi,False,False,True,80,0.22988505747126436,86,0.33992094861660077,0.21097772167117487,1.0896176887792828,1.612889727290646,1.3097608634364541,0.3185590567946057,0.0031448409330369327,False,True
LONG,Micro_Amihud:lo,False,False,True,64,0.1839080459770115,35,0.1383399209486166,0.1629510235413835,1.1286093329159463,0.8310137582087711,1.0017790270408513,0.06590529265449685,0.1485524104540844,False,False
LONG,Micro_AutoCorr:hi,False,False,True,105,0.3017241379310345,71,0.28063241106719367,0.2066235639164464,1.4602600604306897,1.384977030351129,1.4289264756539037,8.260400651263693e-05,0.5872388512777986,True,False
LONG,Micro_AutoCorr:lo,False,False,False,57,0.16379310344827586,36,0.1422924901185771,0.20280730430061597,0.8076292124345266,0.7063274866593449,0.7651499615025623,0.08995652725200663,0.4950230783786832,False,False
LONG,Micro_BarEntropy:hi,False,False,False,50,0.14367816091954022,44,0.17391304347826086,0.18226579421661934,0.7882892208989116,0.9405463455859067,0.8529185755791102,0.10206824005864856,0.36296305233045295,False,False
LONG,Micro_BarEntropy:lo,False,False,False,60,0.1724137931034483,68,0.26877470355731226,0.20795570027662028,0.8290890457636191,1.3102200108479143,1.0300296764163213,0.04763995525787533,0.004776669306713284,False,True
LONG,Micro_BarOverlap:hi,False,False,False,61,0.1752873563218391,25,0.09881422924901186,0.1935344582174552,0.905716521679495,0.5155594369583534,0.742396869565216,0.48997281521185476,0.009239203104451756,False,False
LONG,Micro_BarOverlap:lo,False,False,True,87,0.25,101,0.39920948616600793,0.2111096973723275,1.1842184566210756,1.8700344163726867,1.4747888472455852,0.2688794883644341,0.00012290084398730138,False,True
LONG,Micro_CSSpread:hi,False,False,True,95,0.27298850574712646,57,0.22529644268774704,0.19261590958372296,1.4172687310051537,1.164723888904533,1.3106953948220237,0.004114960779227732,0.21657754505677562,True,False
LONG,Micro_CSSpread:lo,False,False,True,47,0.13505747126436782,48,0.18972332015810275,0.22183532900791536,0.6088185856976316,0.8580380305809157,0.7135331736698705,0.0003877089247406269,0.0713602984281842,True,False
LONG,Micro_Entropy:hi,False,False,False,36,0.10344827586206896,33,0.13043478260869565,0.15368436193717325,0.6731216797735023,0.8456089675484231,0.7458871773993763,0.012031300564512314,0.3644081273572477,False,False
LONG,Micro_Entropy:lo,False,False,True,87,0.25,59,0.233201581027668,0.15747751109812805,1.5875282651896814,1.4422015552380476,1.5254119366269767,7.854060149238832e-05,0.7001213314182226,True,False
LONG,Micro_FailedBreak:hi,False,False,True,87,0.25,127,0.5019762845849802,0.24474495202751032,1.0214715275185695,2.067715291735781,1.4598371693497914,0.9008329055207082,2.362417060082297e-10,False,True
LONG,Micro_FailedBreak:lo,False,False,False,19,0.05459770114942529,0,0.0,0.20114791278072816,0.27143061240184174,0.0,0.15696431579090053,3.012206575338035e-14,4.447706457623101e-05,True,True
LONG,Micro_FractalDim:hi,False,False,True,47,0.13505747126436782,40,0.15810276679841898,0.20400163602665264,0.6620411183698678,0.7880613906240781,0.7145788423824508,0.0014196938173786657,0.48136982038145926,True,False
LONG,Micro_FractalDim:lo,False,False,True,110,0.3160919540229885,42,0.16600790513833993,0.19650458553438707,1.6085729153006172,0.8486750735941698,1.289528932987155,1.8933087024145015e-07,2.6965528684653104e-05,True,True
LONG,Micro_GarmanKlass:hi,False,False,True,275,0.7902298850574713,217,0.857707509881423,0.630322336460531,1.2536917055722223,1.3455388255185172,1.2926079352255961,2.2309396241336434e-14,0.04133655051428923,True,False
LONG,Micro_GarmanKlass:lo,False,False,False,0,0.0,0,0.0,0.00224130175162425,0.0,0.0,0.0,0.626909618527097,1.0,False,False
LONG,Micro_HLAsymmetry:hi,False,False,True,168,0.4827586206896552,183,0.7233201581027668,0.38312986701941154,1.2600391205345416,1.8820050485251498,1.5223412371239338,0.0004445489097430077,3.6347977876762844e-09,True,True
LONG,Micro_HLAsymmetry:lo,False,False,True,118,0.3390804597701149,42,0.16600790513833993,0.28598207577742585,1.1856703216393691,0.5780289225167997,0.9292466578773394,0.0157044725818513,1.6912545557795113e-06,False,True
LONG,Micro_Hurst:hi,False,False,True,128,0.367816091954023,74,0.2924901185770751,0.2022335943573208,1.8187685044263178,1.4679477139471107,1.6723542487565537,1.0225145795381179e-12,0.05499508009351531,True,False
LONG,Micro_Hurst:lo,False,False,False,55,0.15804597701149425,30,0.11857707509881422,0.19354796461533363,0.8165726636578292,0.6133871830330813,0.7310982646817373,0.16434953073589115,0.19269891726115063,False,False
LONG,Micro_IBSP:hi,False,False,True,71,0.20402298850574713,90,0.3557312252964427,0.23532825897439977,0.8669719029704027,1.5290069576259244,1.1438236173088674,0.1426585578536183,3.94924959002303e-05,False,True
LONG,Micro_IBSP:lo,False,False,True,64,0.1839080459770115,13,0.05138339920948617,0.19464104306049437,0.9448574827039584,0.2676260518432045,0.6620220568398744,0.6321230405919406,8.692033040598268e-07,False,True
LONG,Micro_Lambda:hi,False,False,False,66,0.1896551724137931,90,0.3557312252964427,0.23679875822600605,0.8009128672574455,1.5208180729537741,1.101814404019596,0.0008839651701585613,5.640480162079332e-06,True,True
LONG,Micro_Lambda:lo,False,False,True,85,0.2442528735632184,27,0.1067193675889328,0.16793229208980456,1.4544723383671805,0.6299044874269011,1.1055823335840456,4.0983098086984346e-05,1.849247884616475e-05,True,True
LONG,Micro_LogReturn:hi,False,False,True,155,0.4454022988505747,187,0.7391304347826086,0.3778934493235135,1.178645196543926,1.9578634907195058,1.5064805268082364,0.022150516129951954,4.902693678970763e-13,False,True
LONG,Micro_LogReturn:lo,False,False,True,90,0.25862068965517243,24,0.09486166007905138,0.3291000184070251,0.7858422217871618,0.28882498571425297,0.5768585293794678,0.010495994991722914,2.987796069910098e-07,False,True
LONG,Micro_MicroGap:hi,False,False,True,53,0.15229885057471265,38,0.15019762845849802,0.1350801149408951,1.1274705432502161,1.084077927730617,1.1089350712691357,0.3846143654599864,1.0,False,False
LONG,Micro_MicroGap:lo,False,False,True,62,0.1781609195402299,38,0.15019762845849802,0.13470164561982967,1.3226335782344927,1.1092885717193264,1.2325537774117454,0.026290625328154887,0.37721718928463643,False,False
LONG,Micro_MomoTransfer:hi,False,False,True,81,0.23275862068965517,82,0.3241106719367589,0.20829083380445523,1.117469340528784,1.5474448789994328,1.2990553889111347,0.389760039601855,0.015584342438538155,False,False
LONG,Micro_MomoTransfer:lo,False,False,True,42,0.1206896551724138,46,0.18181818181818182,0.21617716670671708,0.5582904846567392,0.84018321372165,0.677029228985663,4.622633382493578e-06,0.04652265672024475,True,False
LONG,Micro_OrderFlowDelta:hi,False,False,True,148,0.42528735632183906,160,0.6324110671936759,0.38982611697119474,1.0909668126552554,1.627743121336675,1.3164919429339117,0.07312373571774927,6.504376305062952e-07,False,True
LONG,Micro_OrderFlowDelta:lo,False,False,True,116,0.3333333333333333,33,0.13043478260869565,0.34042870814220766,0.9791575309626638,0.38661819908955297,0.7310202713587256,0.7281721689557339,6.8573708693034786e-09,False,True
LONG,Micro_PriceAccel:hi,False,False,True,132,0.3793103448275862,131,0.5177865612648221,0.33567053927856777,1.1300078512782512,1.5464699944477176,1.3050658710295662,0.08472436625164809,0.0008571701635633422,False,True
LONG,Micro_PriceAccel:lo,False,False,True,103,0.2959770114942529,44,0.17391304347826086,0.35614545347641124,0.8310565489609892,0.485473826838589,0.6850856139397686,0.02658895829909741,0.000544709446563739,False,True
